Order ID,Postman ID,Customer ID,"Delivery Address (Lat, Long)",Item Type,Booking Date,Delivery Date,Day of Week,Initial Time Slot,Modified Time Slot,Address Type,Delivery Outcome,Delivery Route Traffic Conditions,Weather Conditions
ORD1203,POST004,CUST004,"'25.60360158552602, -80.28455183606579'",Passport,2024-12-26,2025-01-04,6,1,,3,1,1,1
ORD1204,POST005,CUST005,"'25.855107796885484, -80.13753711116051'",ID-Card,2024-12-27,2025-01-07,2,2,,1,1,2,3
ORD1205,POST006,CUST006,"'25.60946839552956, -80.09102139590846'",ID-Card,2024-12-28,2025-01-06,1,1,,3,1,3,2
ORD1206,POST007,CUST007,"'25.798154041488043, -80.11877706548245'",Drivers-License,2024-12-29,2025-01-06,1,5,,1,1,1,1
ORD1207,POST008,CUST008,"'25.573297689977274, -80.07900827045214'",Passport,2024-12-30,2025-01-08,3,3,,1,1,2,3
ORD1208,POST009,CUST009,"'25.764106560363903, -80.30809580648115'",ID-Card,2024-12-31,2025-01-09,4,1,,3,1,3,2
ORD1209,POST010,CUST010,"'25.940594752794464, -80.37482601225777'",ID-Card,2024-12-01,2024-12-11,3,1,,2,1,1,1
ORD1210,POST011,CUST011,"'25.72106394107083, -80.11693237973381'",ID-Card,2024-12-02,2024-12-13,5,2,,2,1,2,3
ORD1211,POST012,CUST012,"'25.696826331316323, -80.41052212489738'",ID-Card,2024-12-03,2024-12-11,3,1,2.0,1,1,3,2
ORD1212,POST013,CUST013,"'25.908987678453098, -79.96925347088695'",Passport,2024-12-04,2024-12-14,6,5,,1,1,1,1
ORD1213,POST014,CUST014,"'25.87538826522976, -80.23014843953752'",ID-Card,2024-12-05,2024-12-17,2,3,,3,1,2,3
ORD1214,POST015,CUST015,"'25.816655629188592, -80.01934332566557'",Passport,2024-12-06,2024-12-16,1,1,,1,1,3,2
ORD1215,POST016,CUST016,"'25.848728074415572, -80.17590146922946'",ID-Card,2024-12-07,2024-12-18,3,1,,1,1,1,1
ORD1216,POST017,CUST017,"'25.650146160403605, -80.4090584659001'",Drivers-License,2024-12-08,2024-12-17,2,2,,3,1,2,3
ORD1217,POST018,CUST018,"'25.696937290338912, -80.18619659913455'",ID-Card,2024-12-09,2024-12-19,4,1,,3,1,3,2
ORD1218,POST019,CUST019,"'25.615116617343546, -80.43033334186947'",ID-Card,2024-12-10,2024-12-19,4,5,,1,1,1,1
ORD1219,POST020,CUST020,"'25.88089199079591, -80.23489659256835'",Passport,2024-12-11,2024-12-23,1,3,,2,1,2,3
ORD1220,POST021,CUST021,"'25.536752716894824, -80.28629877660605'",ID-Card,2024-12-12,2024-12-20,5,1,,2,1,3,2
ORD1221,POST022,CUST022,"'25.681917110621693, -80.32229525298227'",ID-Card,2024-12-13,2024-12-26,4,1,,3,1,1,1
ORD1222,POST023,CUST023,"'25.684893836975288, -80.37941572042335'",ID-Card,2024-12-14,2024-12-27,5,2,5.0,2,1,2,3
ORD1223,POST024,CUST024,"'25.54497406380113, -79.98587099026494'",Drivers-License,2024-12-15,2024-12-24,2,1,,3,1,3,2
ORD1224,POST025,CUST025,"'25.65236649752128, -80.05528482394885'",Drivers-License,2024-12-16,2024-12-27,5,1,,2,1,1,1
ORD1225,POST026,CUST026,"'25.893914711130137, -80.32460887046774'",ID-Card,2024-12-17,2024-12-26,4,3,,1,0,2,3
ORD1226,POST027,CUST027,"'25.95611215845236, -79.98687003120611'",ID-Card,2024-12-18,2024-12-31,2,1,,3,0,3,2
ORD1227,POST028,CUST028,"'25.704329228893656, -80.0985217036902'",Drivers-License,2024-12-19,2024-12-30,1,1,,1,1,1,1
ORD1228,POST029,CUST029,"'25.57928759268295, -80.38785547621882'",ID-Card,2024-12-20,2025-01-01,3,2,,3,1,2,3
ORD1229,POST030,CUST030,"'25.976101945895415, -80.3125724198059'",ID-Card,2024-12-21,2025-01-02,4,1,,3,1,3,2
ORD1230,POST031,CUST031,"'25.998119790275677, -80.14642321914609'",Drivers-License,2024-12-22,2025-01-01,3,1,,1,1,1,1
ORD1231,POST032,CUST032,"'25.53281196906733, -80.31803398502565'",Passport,2024-12-23,2025-01-02,4,3,,1,1,2,3
ORD1232,POST033,CUST033,"'25.920231312700228, -79.94876119103255'",Letters,2024-12-24,2024-12-31,2,1,,3,1,3,2
ORD1233,POST034,CUST034,"'25.878823448865873, -80.00213143290668'",Passport,2024-12-25,2025-01-03,5,1,,2,1,1,1
ORD1234,POST035,CUST035,"'25.99297614285617, -80.1013957824766'",Articles,2024-12-26,2025-01-02,4,2,,3,1,2,3
ORD1235,POST036,CUST036,"'25.869776791242334, -80.05827548681297'",ID-Card,2024-12-27,2025-01-06,1,1,,1,1,3,2
ORD1236,POST037,CUST037,"'25.67883825770207, -80.4277535656714'",ID-Card,2024-12-28,2025-01-09,4,5,,2,1,1,1
ORD1237,POST038,CUST038,"'25.86007168659284, -80.13543455694278'",ID-Card,2024-12-29,2025-01-08,3,3,,3,1,2,3
ORD1238,POST039,CUST039,"'25.665790271938203, -80.41799762931453'",ID-Card,2024-12-30,2025-01-07,2,1,,1,1,3,2
ORD1239,POST040,CUST040,"'25.751816578970736, -80.14479502806812'",Drivers-License,2024-12-31,2025-01-08,3,1,3.0,3,1,1,1
ORD1240,POST041,CUST041,"'25.772186029135906, -80.38741847284597'",ID-Card,2024-12-01,2024-12-11,3,2,,2,1,2,3
ORD1241,POST042,CUST042,"'25.82159913475089, -80.29065731936147'",Letters,2024-12-02,2024-12-09,1,1,,1,1,3,2
ORD1242,POST043,CUST043,"'25.52112380455457, -80.08201629905771'",ID-Card,2024-12-03,2024-12-13,5,5,,1,1,1,1
ORD1243,POST044,CUST044,"'25.808846880459715, -80.40175596292579'",ID-Card,2024-12-04,2024-12-14,6,3,,1,1,2,3
ORD1244,POST045,CUST045,"'25.63195707582295, -79.9927189648624'",ID-Card,2024-12-05,2024-12-14,6,1,,1,1,3,2
ORD1245,POST046,CUST046,"'25.76121162148633, -80.41436509744167'",ID-Card,2024-12-06,2024-12-17,2,1,,1,1,1,1
ORD1246,POST047,CUST047,"'25.60714761045346, -79.99225747333844'",ID-Card,2024-12-07,2024-12-17,2,2,,1,1,2,3
ORD1247,POST048,CUST048,"'25.98432796824648, -80.14585986296738'",ID-Card,2024-12-08,2024-12-18,3,1,,3,1,3,2
ORD1248,POST049,CUST049,"'25.96938223279878, -80.02296961919723'",Drivers-License,2024-12-09,2024-12-17,2,5,3.0,3,0,1,1
ORD1249,POST050,CUST050,"'25.893077874744787, -80.41406790288579'",Drivers-License,2024-12-10,2024-12-20,5,3,,1,0,2,3
ORD1250,POST001,CUST051,"'25.587715651054996, -80.32680879542602'",ID-Card,2024-12-11,2024-12-21,6,1,,3,1,3,2
ORD1251,POST002,CUST052,"'25.738177819413252, -80.34100953986659'",ID-Card,2024-12-12,2024-12-24,2,1,,2,1,1,1
ORD1252,POST003,CUST053,"'25.901681732128623, -80.05185629110956'",Passport,2024-12-13,2024-12-24,2,2,,2,1,2,3
ORD1253,POST004,CUST054,"'25.536497227764002, -80.2771836062949'",Passport,2024-12-14,2024-12-24,2,1,,2,1,3,2
ORD1254,POST005,CUST055,"'25.928592556774525, -80.2833329009473'",Drivers-License,2024-12-15,2024-12-23,1,5,,2,1,1,1
ORD1255,POST006,CUST056,"'25.95422879550585, -80.01483406132171'",Passport,2024-12-16,2024-12-28,6,3,,2,1,2,3
ORD1256,POST007,CUST057,"'25.535742140920963, -79.97904350819917'",Drivers-License,2024-12-17,2024-12-27,5,1,,3,1,3,2
ORD1257,POST008,CUST058,"'25.534121473611, -80.33090890058824'",ID-Card,2024-12-18,2024-12-30,1,1,,2,1,1,1
ORD1258,POST009,CUST059,"'25.862227165171912, -80.18442764296638'",Passport,2024-12-19,2024-12-31,2,2,,3,0,2,3
ORD1259,POST010,CUST060,"'25.572892907456758, -80.38616415122628'",Drivers-License,2024-12-20,2025-01-01,3,1,,3,1,3,2
ORD1260,POST011,CUST061,"'25.968429794144274, -80.37186654318687'",ID-Card,2024-12-21,2025-01-01,3,5,,1,1,1,1
ORD1261,POST012,CUST062,"'25.574814492392388, -80.34460809641396'",Drivers-License,2024-12-22,2025-01-01,3,3,,3,1,2,3
ORD1262,POST013,CUST063,"'25.6605118537302, -80.21534281676647'",ID-Card,2024-12-23,2025-01-03,5,1,,3,1,3,2
ORD1263,POST014,CUST064,"'25.864878456622513, -80.15894952581061'",Drivers-License,2024-12-24,2025-01-04,6,1,,3,1,1,1
ORD1264,POST015,CUST065,"'25.862213476651498, -80.43965612203836'",Drivers-License,2024-12-25,2025-01-04,6,2,,1,1,2,3
ORD1265,POST016,CUST066,"'25.736252940777153, -80.4067926950947'",Drivers-License,2024-12-26,2025-01-06,1,1,,1,0,3,2
ORD1266,POST017,CUST067,"'25.725955273195854, -80.1621463577418'",ID-Card,2024-12-27,2025-01-04,6,1,,3,1,1,1
ORD1267,POST018,CUST068,"'25.658125041312193, -80.06877466986158'",ID-Card,2024-12-28,2025-01-07,2,3,,3,0,2,3
ORD1268,POST019,CUST069,"'25.93250637057956, -80.35025418567956'",ID-Card,2024-12-29,2025-01-08,3,1,,2,1,3,2
ORD1269,POST020,CUST070,"'25.536454141035374, -80.19088146625805'",Articles,2024-12-30,2025-01-04,6,1,,1,1,1,1
ORD1270,POST021,CUST071,"'25.658578622029463, -80.42884106206841'",Passport,2024-12-31,2025-01-11,6,2,,1,1,2,3
ORD1271,POST022,CUST072,"'25.803612162309193, -79.9956158040085'",ID-Card,2024-12-01,2024-12-09,1,1,,3,1,3,2
ORD1272,POST023,CUST073,"'25.92558005134473, -80.0927685625302'",Passport,2024-12-02,2024-12-13,5,1,,2,0,1,1
ORD1273,POST024,CUST074,"'25.650706838633244, -80.42684256187238'",ID-Card,2024-12-03,2024-12-11,3,3,4.0,3,1,2,3
ORD1274,POST025,CUST075,"'25.900236545952282, -80.19021069443893'",ID-Card,2024-12-04,2024-12-12,4,1,,1,1,3,2
ORD1275,POST026,CUST076,"'25.661768899622395, -80.2509777850718'",Passport,2024-12-05,2024-12-14,6,1,,3,1,1,1
ORD1276,POST027,CUST077,"'25.800719857587385, -80.13344582843948'",Passport,2024-12-06,2024-12-16,1,2,,2,0,2,3
ORD1277,POST028,CUST078,"'25.786190430629212, -80.27097617891746'",Drivers-License,2024-12-07,2024-12-17,2,1,,2,1,3,2
ORD1278,POST029,CUST079,"'25.82859486564088, -80.17061064891844'",ID-Card,2024-12-08,2024-12-18,3,5,,1,1,1,1
ORD1279,POST030,CUST080,"'25.837594634868548, -80.35895958361034'",Drivers-License,2024-12-09,2024-12-19,4,3,,2,1,2,3
ORD1280,POST031,CUST081,"'25.844679673080595, -80.21909102608718'",ID-Card,2024-12-10,2024-12-19,4,1,,1,1,3,2
ORD1281,POST032,CUST082,"'25.811046704301873, -79.98007809219469'",Drivers-License,2024-12-11,2024-12-20,5,1,,3,1,1,1
ORD1282,POST033,CUST083,"'25.785075543650148, -80.22724730732678'",Passport,2024-12-12,2024-12-23,1,2,,1,1,2,3
ORD1283,POST034,CUST084,"'25.631808809445012, -80.06417674475122'",ID-Card,2024-12-13,2024-12-26,4,1,,1,1,3,2
ORD1284,POST035,CUST085,"'25.779906498962593, -80.26609333768823'",ID-Card,2024-12-14,2024-12-24,2,5,,3,0,1,1
ORD1285,POST036,CUST086,"'25.691466276694594, -80.04865233512761'",Articles,2024-12-15,2024-12-21,6,3,,3,1,2,3
ORD1286,POST037,CUST087,"'25.96606000052838, -80.17375723154481'",ID-Card,2024-12-16,2024-12-28,6,1,,3,1,3,2
ORD1287,POST038,CUST088,"'25.943643761067506, -80.43635722842251'",Passport,2024-12-17,2024-12-27,5,1,,3,1,1,1
ORD1288,POST039,CUST089,"'25.749472329637154, -80.0243163634478'",ID-Card,2024-12-18,2024-12-28,6,2,,1,1,2,3
ORD1289,POST040,CUST090,"'25.8237862139156, -80.11027279455037'",Passport,2024-12-19,2024-12-31,2,1,,1,1,3,2
ORD1290,POST041,CUST091,"'25.79832636008247, -80.3386972627137'",Drivers-License,2024-12-20,2024-12-30,1,5,,3,1,1,1
ORD1291,POST042,CUST092,"'25.885924065559667, -80.34868748628143'",ID-Card,2024-12-21,2025-01-03,5,3,,3,1,2,3
ORD1292,POST043,CUST093,"'25.71439348644114, -80.4268889833272'",Drivers-License,2024-12-22,2024-12-31,2,1,5.0,1,1,3,2
ORD1293,POST044,CUST094,"'25.52508221880956, -80.19204329297285'",Fragile-Items,2024-12-23,2024-12-30,1,1,,1,1,1,1
ORD1294,POST045,CUST095,"'25.898324571216058, -80.04218846579147'",ID-Card,2024-12-24,2025-01-02,4,2,,2,1,2,3
ORD1295,POST046,CUST096,"'25.641565499639967, -80.23562011709666'",ID-Card,2024-12-25,2025-01-04,6,1,,1,1,3,2
ORD1296,POST047,CUST097,"'25.928557374656513, -80.40576153540172'",Passport,2024-12-26,2025-01-07,2,5,,3,1,1,1
ORD1297,POST048,CUST098,"'25.745478243205103, -79.9615690119153'",Passport,2024-12-27,2025-01-07,2,3,,3,1,2,3
ORD1298,POST049,CUST099,"'25.994791856676773, -80.23584574209046'",Drivers-License,2024-12-28,2025-01-07,2,1,,2,1,3,2
ORD1299,POST050,CUST100,"'25.887025795937078, -80.228192922085'",Drivers-License,2024-12-29,2025-01-09,4,1,,2,0,1,1
ORD1300,POST001,CUST101,"'25.88224684635721, -80.1870353747778'",Fragile-Items,2024-12-30,2025-01-07,2,2,,3,1,2,3
ORD1301,POST002,CUST102,"'25.858360874988865, -80.42368600691178'",Drivers-License,2024-12-31,2025-01-08,3,1,,3,1,3,2
ORD1302,POST003,CUST103,"'25.6337399876297, -80.39310621857416'",ID-Card,2024-12-01,2024-12-12,4,5,,1,1,1,1
ORD1303,POST004,CUST104,"'25.87468129794163, -80.06197976266346'",Drivers-License,2024-12-02,2024-12-10,2,3,,2,0,2,3
ORD1304,POST005,CUST105,"'25.87268399248365, -80.29493251516283'",Passport,2024-12-03,2024-12-14,6,1,,2,1,3,2
ORD1305,POST006,CUST106,"'25.717163903331663, -80.4131857136439'",Drivers-License,2024-12-04,2024-12-12,4,1,,2,1,1,1
ORD1306,POST007,CUST107,"'25.92939496567089, -80.04711079664311'",ID-Card,2024-12-05,2024-12-17,2,2,,1,1,2,3
ORD1307,POST008,CUST108,"'25.76121879937476, -80.06372638611109'",Drivers-License,2024-12-06,2024-12-16,1,1,,3,1,3,2
ORD1308,POST009,CUST109,"'25.695608696907552, -79.98287647470137'",Passport,2024-12-07,2024-12-17,2,1,,2,0,1,1
ORD1309,POST010,CUST110,"'25.980210754891658, -80.00457517492431'",Drivers-License,2024-12-08,2024-12-18,3,3,,2,1,2,3
ORD1310,POST011,CUST111,"'25.93844828962751, -80.08417796803545'",ID-Card,2024-12-09,2024-12-17,2,1,,3,1,3,2
ORD1311,POST012,CUST112,"'25.693776960846893, -80.23745509478988'",Drivers-License,2024-12-10,2024-12-19,4,1,,1,1,1,1
ORD1312,POST013,CUST113,"'25.90140549233236, -80.38280396687934'",ID-Card,2024-12-11,2024-12-21,6,2,,2,1,2,3
ORD1313,POST014,CUST114,"'25.762680692026883, -80.00361097731997'",Articles,2024-12-12,2024-12-20,5,1,,3,1,3,2
ORD1314,POST015,CUST115,"'25.571916688077877, -80.34127184450708'",ID-Card,2024-12-13,2024-12-21,6,1,,2,0,1,1
ORD1315,POST016,CUST116,"'25.99974353816479, -80.03216742617904'",Drivers-License,2024-12-14,2024-12-26,4,3,,1,1,2,3
ORD1316,POST017,CUST117,"'25.624214271379106, -80.04132258440372'",ID-Card,2024-12-15,2024-12-24,2,1,,2,0,3,2
ORD1317,POST018,CUST118,"'25.855232629339802, -80.40733312156657'",Passport,2024-12-16,2024-12-26,4,1,,2,1,1,1
ORD1318,POST019,CUST119,"'25.628351930333093, -80.10650197871243'",Drivers-License,2024-12-17,2024-12-27,5,2,,3,1,2,3
ORD1319,POST020,CUST120,"'25.645613716007126, -80.18751895273176'",ID-Card,2024-12-18,2024-12-27,5,1,,2,1,3,2
ORD1320,POST021,CUST121,"'26.000305395333854, -80.07835768675048'",Drivers-License,2024-12-19,2024-12-28,6,5,1.0,3,1,1,1
ORD1321,POST022,CUST122,"'25.797923184141837, -80.34208877041308'",Passport,2024-12-20,2024-12-31,2,3,,1,1,2,3
ORD1322,POST023,CUST123,"'25.647431862364595, -80.27188190160207'",Passport,2024-12-21,2025-01-02,4,1,,2,1,3,2
ORD1323,POST024,CUST124,"'25.69835564621011, -80.03675959236489'",Passport,2024-12-22,2025-01-02,4,1,4.0,3,1,1,1
ORD1324,POST025,CUST125,"'25.519790494736633, -80.11089118436156'",ID-Card,2024-12-23,2025-01-01,3,2,,1,1,2,3
ORD1325,POST026,CUST126,"'25.54567626647786, -80.10105554598228'",ID-Card,2024-12-24,2025-01-06,1,1,,2,1,3,2
ORD1326,POST027,CUST127,"'25.74971476141322, -80.04452172713597'",Passport,2024-12-25,2025-01-06,1,5,,2,1,1,1
ORD1327,POST028,CUST128,"'25.522250300094747, -80.21068436837838'",Drivers-License,2024-12-26,2025-01-03,5,3,,2,1,2,3
ORD1328,POST029,CUST129,"'25.618209213805343, -80.27578416220372'",Passport,2024-12-27,2025-01-07,2,1,,1,1,3,2
ORD1329,POST030,CUST130,"'26.01102993227318, -80.1511597467413'",Drivers-License,2024-12-28,2025-01-09,4,1,,1,1,1,1
ORD1330,POST031,CUST131,"'25.83668482205988, -80.37333738025869'",Passport,2024-12-29,2025-01-06,1,2,,2,1,2,3
ORD1331,POST032,CUST132,"'25.683375535197356, -80.25301592141199'",Letters,2024-12-30,2025-01-04,6,1,,1,0,3,2
ORD1332,POST033,CUST133,"'25.697259415890407, -80.17133741156532'",Passport,2024-12-31,2025-01-10,5,5,,2,1,1,1
ORD1333,POST034,CUST134,"'25.563402598000668, -80.40163380191532'",ID-Card,2024-12-01,2024-12-09,1,3,,3,1,2,3
ORD1334,POST035,CUST135,"'25.733047799999564, -80.06278145873587'",Passport,2024-12-02,2024-12-11,3,1,,2,1,3,2
ORD1335,POST036,CUST136,"'25.805241824168743, -80.20004908258893'",ID-Card,2024-12-03,2024-12-14,6,1,,3,1,1,1
ORD1336,POST037,CUST137,"'25.83222872773294, -80.25937771766934'",Drivers-License,2024-12-04,2024-12-12,4,2,,1,1,2,3
ORD1337,POST038,CUST138,"'25.808602761504126, -80.18669332989789'",Passport,2024-12-05,2024-12-13,5,1,,1,1,3,2
ORD1338,POST039,CUST139,"'25.741120877653444, -80.28527261862516'",ID-Card,2024-12-06,2024-12-17,2,5,,2,1,1,1
ORD1339,POST040,CUST140,"'25.893816696141517, -80.05777002370021'",ID-Card,2024-12-07,2024-12-17,2,3,,1,0,2,3
ORD1340,POST041,CUST141,"'25.901225014611015, -80.20313063427395'",Passport,2024-12-08,2024-12-18,3,1,,1,1,3,2
ORD1341,POST042,CUST142,"'25.763232304895237, -79.994250436793'",Passport,2024-12-09,2024-12-17,2,1,,2,1,1,1
ORD1342,POST043,CUST143,"'25.969049299685807, -80.01809563246378'",Passport,2024-12-10,2024-12-19,4,2,,1,1,2,3
ORD1343,POST044,CUST144,"'25.85830526146515, -80.39021804253687'",Passport,2024-12-11,2024-12-21,6,1,,3,1,3,2
ORD1344,POST045,CUST145,"'25.52110740459304, -80.30634310753109'",Passport,2024-12-12,2024-12-20,5,5,,1,1,1,1
ORD1345,POST046,CUST146,"'25.631658566241367, -80.31738430105284'",Drivers-License,2024-12-13,2024-12-21,6,3,,1,1,2,3
ORD1346,POST047,CUST147,"'25.95157827901481, -80.42290787655266'",Drivers-License,2024-12-14,2024-12-26,4,1,,3,1,3,2
ORD1347,POST048,CUST148,"'25.983601754933968, -80.20499973308048'",ID-Card,2024-12-15,2024-12-24,2,1,,3,1,1,1
ORD1348,POST049,CUST149,"'25.694482492990264, -80.01243963484019'",ID-Card,2024-12-16,2024-12-26,4,2,,3,1,2,3
ORD1349,POST050,CUST150,"'25.607419937822296, -80.22009989780757'",ID-Card,2024-12-17,2024-12-26,4,1,,2,1,3,2
ORD1350,POST001,CUST151,"'25.587609751326525, -80.25009659125601'",ID-Card,2024-12-18,2024-12-28,6,1,,1,1,1,1
ORD1351,POST002,CUST152,"'25.73075178875174, -80.13621592651083'",ID-Card,2024-12-19,2024-12-28,6,3,5.0,2,1,2,3
ORD1352,POST003,CUST153,"'26.007517353896528, -80.35531044402994'",ID-Card,2024-12-20,2024-12-31,2,1,,1,1,3,2
ORD1353,POST004,CUST154,"'25.88048826619571, -80.43631838136456'",ID-Card,2024-12-21,2024-12-31,2,1,,3,1,1,1
ORD1354,POST005,CUST155,"'25.52942076145509, -80.16903892438124'",Drivers-License,2024-12-22,2024-12-31,2,2,,3,1,2,3
ORD1355,POST006,CUST156,"'25.682348329861544, -80.23907000632387'",Passport,2024-12-23,2025-01-04,6,1,,3,1,3,2
ORD1356,POST007,CUST157,"'25.688914942676046, -80.381569207034'",Passport,2024-12-24,2025-01-06,1,1,,2,1,1,1
ORD1357,POST008,CUST158,"'25.744924939824156, -79.99029657070764'",ID-Card,2024-12-25,2025-01-02,4,3,,1,1,2,3
ORD1358,POST009,CUST159,"'25.83773086394077, -80.00838221658556'",Drivers-License,2024-12-26,2025-01-03,5,1,,3,1,3,2
ORD1359,POST010,CUST160,"'25.589803170812996, -80.16713715164614'",ID-Card,2024-12-27,2025-01-08,3,1,,3,1,1,1
ORD1360,POST011,CUST161,"'25.584163734390902, -80.28746115530926'",ID-Card,2024-12-28,2025-01-06,1,2,,2,1,2,3
ORD1361,POST012,CUST162,"'25.84141223151971, -80.31205324784193'",Drivers-License,2024-12-29,2025-01-08,3,1,,2,1,3,2
ORD1362,POST013,CUST163,"'25.924592226515408, -80.20084651071966'",ID-Card,2024-12-30,2025-01-10,5,5,,3,1,1,1
ORD1363,POST014,CUST164,"'25.646242955866807, -80.31580205991453'",ID-Card,2024-12-31,2025-01-11,6,3,,3,1,2,3
ORD1364,POST015,CUST165,"'25.59058657495336, -80.35003784323021'",ID-Card,2024-12-01,2024-12-10,2,1,,3,1,3,2
ORD1365,POST016,CUST166,"'25.81948091547087, -80.06932039143746'",Passport,2024-12-02,2024-12-12,4,1,,2,1,1,1
ORD1366,POST017,CUST167,"'25.876976605538626, -80.43566046853441'",Drivers-License,2024-12-03,2024-12-12,4,2,,3,1,2,3
ORD1367,POST018,CUST168,"'25.884763374757497, -80.38891727784308'",Drivers-License,2024-12-04,2024-12-12,4,1,,1,1,3,2
ORD1368,POST019,CUST169,"'25.92898577555602, -79.96706564728869'",ID-Card,2024-12-05,2024-12-14,6,5,,2,1,1,1
ORD1369,POST020,CUST170,"'25.93195791532191, -80.0524669299119'",ID-Card,2024-12-06,2024-12-17,2,3,,2,0,2,3
ORD1370,POST021,CUST171,"'25.99273329499066, -80.25944473318515'",Passport,2024-12-07,2024-12-16,1,1,,3,1,3,2
ORD1371,POST022,CUST172,"'25.679972507686443, -80.112871336948'",ID-Card,2024-12-08,2024-12-18,3,1,4.0,1,1,1,1
ORD1372,POST023,CUST173,"'25.641307574459585, -80.20815896163818'",Drivers-License,2024-12-09,2024-12-19,4,2,,3,1,2,3
ORD1373,POST024,CUST174,"'25.869704606214682, -80.33013117586222'",ID-Card,2024-12-10,2024-12-19,4,1,,1,1,3,2
ORD1374,POST025,CUST175,"'25.9222539291395, -80.0629979155855'",Passport,2024-12-11,2024-12-21,6,5,,3,1,1,1
ORD1375,POST026,CUST176,"'25.680696030501355, -80.3601589575603'",ID-Card,2024-12-12,2024-12-24,2,3,,1,0,2,3
ORD1376,POST027,CUST177,"'25.83973330601673, -79.95845965249421'",ID-Card,2024-12-13,2024-12-24,2,1,,2,1,3,2
ORD1377,POST028,CUST178,"'25.940364503655466, -80.34730695710248'",ID-Card,2024-12-14,2024-12-23,1,1,,1,1,1,1
ORD1378,POST029,CUST179,"'25.756409779158716, -79.95773072112968'",Passport,2024-12-15,2024-12-27,5,2,,1,0,2,3
ORD1379,POST030,CUST180,"'25.914546271507632, -79.9919022239401'",ID-Card,2024-12-16,2024-12-27,5,1,,3,1,3,2
ORD1380,POST031,CUST181,"'25.77912846863431, -80.20724125393961'",Drivers-License,2024-12-17,2024-12-26,4,5,,2,1,1,1
ORD1381,POST032,CUST182,"'25.85039751468405, -80.03590629093951'",Drivers-License,2024-12-18,2024-12-30,1,3,,1,1,2,3
ORD1382,POST033,CUST183,"'25.60620294050531, -80.32170518017256'",ID-Card,2024-12-19,2024-12-30,1,1,,3,1,3,2
ORD1383,POST034,CUST184,"'25.62207276774672, -80.37009357187054'",Drivers-License,2024-12-20,2025-01-02,4,1,,2,1,1,1
ORD1384,POST035,CUST185,"'25.840796312269383, -80.19203719564334'",ID-Card,2024-12-21,2025-01-03,5,2,,1,1,2,3
ORD1385,POST036,CUST186,"'25.70347877214169, -79.94745626850441'",ID-Card,2024-12-22,2025-01-01,3,1,,2,1,3,2
ORD1386,POST037,CUST187,"'25.635064368822007, -80.29372106914133'",ID-Card,2024-12-23,2025-01-04,6,5,,2,1,1,1
ORD1387,POST038,CUST188,"'25.697706440029176, -80.37423176683625'",ID-Card,2024-12-24,2025-01-02,4,3,,1,0,2,3
ORD1388,POST039,CUST189,"'25.55865460102376, -80.23914248330667'",ID-Card,2024-12-25,2025-01-03,5,1,,1,1,3,2
ORD1389,POST040,CUST190,"'25.647293934300986, -80.43370966750457'",ID-Card,2024-12-26,2025-01-06,1,1,4.0,1,1,1,1
ORD1390,POST041,CUST191,"'25.69403667207479, -80.00513302039398'",Passport,2024-12-27,2025-01-07,2,2,,1,1,2,3
ORD1391,POST042,CUST192,"'25.897911723346375, -80.19407882138975'",ID-Card,2024-12-28,2025-01-07,2,1,3.0,2,1,3,2
ORD1392,POST043,CUST193,"'25.795839201974758, -80.43577995363064'",Passport,2024-12-29,2025-01-07,2,1,,1,1,1,1
ORD1393,POST044,CUST194,"'25.676373047157693, -80.33208718716789'",Drivers-License,2024-12-30,2025-01-09,4,3,,2,1,2,3
ORD1394,POST045,CUST195,"'25.7278730102889, -80.38282749647776'",Passport,2024-12-31,2025-01-09,4,1,4.0,2,1,3,2
ORD1395,POST046,CUST196,"'25.564853685999097, -80.25581574534968'",ID-Card,2024-12-01,2024-12-11,3,1,,2,1,1,1
ORD1396,POST047,CUST197,"'25.554562994446815, -80.20280710447261'",Drivers-License,2024-12-02,2024-12-11,3,2,,2,1,2,3
ORD1397,POST048,CUST198,"'25.72754918524758, -80.10420271944501'",ID-Card,2024-12-03,2024-12-13,5,1,,2,0,3,2
ORD1398,POST049,CUST199,"'25.551161837257574, -80.03260690426383'",ID-Card,2024-12-04,2024-12-16,1,1,,2,1,1,1
ORD1399,POST050,CUST200,"'25.916121460282493, -80.18447422435058'",ID-Card,2024-12-05,2024-12-17,2,3,,2,1,2,3
ORD1400,POST001,CUST201,"'25.767083769405847, -80.34794978205493'",ID-Card,2024-12-06,2024-12-14,6,1,,2,1,3,2
